site,spp.pop,rep,tree,age,height,SI50
Date,Fd_MR,1,5,25,10.8,25.19
Date,Fd_MR,1,5,30,13.7,25.61
Date,Fd_MR,1,4,10,,
Date,Fd_MR,1,4,15,,
Date,Fd_MR,1,4,20,,
Date,Fd_MR,1,4,25,,
Date,Fd_MR,1,4,30,,
Date,Fd_MR,1,3,10,3.53,34.64
Date,Fd_MR,1,3,15,6.72,31.29
Date,Fd_MR,1,3,20,11.3,33.64
Date,Fd_MR,1,3,25,16,35.41
Date,Fd_MR,1,3,30,19,34.21
Date,Fd_MR,1,2,10,0.76,
Date,Fd_MR,1,2,15,2.65,15.49
Date,Fd_MR,1,2,20,5.5,18.65
Date,Fd_MR,1,2,25,6.7,16.96
Date,Fd_MR,1,2,30,7.8,15.84
Date,Fd_MR,1,1,10,2.12,23.98
Date,Fd_MR,1,1,15,5.09,25.13
Date,Fd_MR,1,1,20,8.8,27.26
Date,Fd_MR,1,1,25,13.5,30.53
Date,Fd_MR,1,1,30,16.7,30.5
Date,Fd_MR,1,1,10,2.3,25.44
Date,Fd_MR,1,1,15,3.92,20.58
Date,Fd_MR,1,1,20,6.9,22.37
Date,Fd_MR,1,1,25,10.9,25.42
Date,Fd_MR,1,1,30,14.8,27.4
Date,Fd_MR,1,2,10,,
Date,Fd_MR,1,2,15,,
Date,Fd_MR,1,2,20,,
Date,Fd_MR,1,2,25,,
Date,Fd_MR,1,2,30,,
Date,Fd_MR,1,3,10,2.69,28.41
Date,Fd_MR,1,3,15,5.47,26.58
Date,Fd_MR,1,3,20,8.8,27.26
Date,Fd_MR,1,3,25,12.8,29.15
Date,Fd_MR,1,3,30,16.5,30.16
Date,Fd_MR,1,4,10,1.23,
Date,Fd_MR,1,4,15,3.79,20.13
Date,Fd_MR,1,4,20,6.1,20.25
Date,Fd_MR,1,4,25,9.3,22.2
Date,Fd_MR,1,4,30,11.4,21.82
Date,Fd_MR,1,5,10,2.61,27.89
Date,Fd_MR,1,5,15,5.59,27.08
Date,Fd_MR,1,5,20,9.5,29.06
Date,Fd_MR,1,5,25,14.2,31.89
Date,Fd_MR,1,5,30,18.2,32.92
Date,Fd_MR,1,6,10,1.86,21.86
Date,Fd_MR,1,6,15,4.11,21.38
Date,Fd_MR,1,6,20,7.5,23.91
Date,Fd_MR,1,6,25,11.8,27.2
Date,Fd_MR,1,6,30,15,27.74
Date,Fd_MR,1,7,10,2.63,27.94
Date,Fd_MR,1,7,15,4.96,24.65
Date,Fd_MR,1,7,20,8.5,26.5
Date,Fd_MR,1,7,25,11.9,27.38
Date,Fd_MR,1,7,30,15.3,28.21
Date,Fd_MR,1,8,10,1.94,22.55
Date,Fd_MR,1,8,15,4.27,22.02
Date,Fd_MR,1,8,20,7,22.59
Date,Fd_MR,1,8,25,10.8,25.19
Date,Fd_MR,1,8,30,13.8,25.77
Date,Fd_MR,1,9,10,2.52,27.09
Date,Fd_MR,1,9,15,5.18,25.5
Date,Fd_MR,1,9,20,9,27.77
Date,Fd_MR,1,9,25,13.1,29.73
Date,Fd_MR,1,9,30,16.7,30.5
Date,Fd_MR,1,10,10,1.43,18.05
Date,Fd_MR,1,10,15,3.62,19.46
Date,Fd_MR,1,10,20,6.5,21.28
Date,Fd_MR,1,10,25,10.2,24.03
Date,Fd_MR,1,10,30,13.7,25.61
Date,Fd_MR,1,10,10,2.47,26.71
Date,Fd_MR,1,10,15,4.15,21.53
Date,Fd_MR,1,10,20,6.8,22.1
Date,Fd_MR,1,10,25,9.8,23.2
Date,Fd_MR,1,10,30,12.3,23.3
Date,Fd_MR,1,9,10,,
Date,Fd_MR,1,9,15,,
Date,Fd_MR,1,9,20,,
Date,Fd_MR,1,9,25,,
Date,Fd_MR,1,9,30,,
Date,Fd_MR,1,8,10,1.38,17.42
Date,Fd_MR,1,8,15,2.49,14.78
Date,Fd_MR,1,8,20,5.4,18.39
Date,Fd_MR,1,8,25,9,21.62
Date,Fd_MR,1,8,30,11.7,22.33
Date,Fd_MR,1,7,10,1.94,22.55
Date,Fd_MR,1,7,15,3.97,20.84
Date,Fd_MR,1,7,20,7.1,22.85
Date,Fd_MR,1,7,25,10.3,24.22
Date,Fd_MR,1,7,30,13.8,25.77
Date,Fd_MR,1,6,10,0.3,
Date,Fd_MR,1,6,15,0.7,
Date,Fd_MR,1,6,20,1.3,6.18
Date,Fd_MR,1,6,25,1.5,5.44
Date,Fd_MR,1,6,30,,
Date,Fd_MR,1,5,10,3.78,36.5
Date,Fd_MR,1,5,15,6.04,28.78
Date,Fd_MR,1,5,20,9.3,28.55
Date,Fd_MR,1,5,25,13.1,29.73
Date,Fd_MR,1,5,30,16.4,30.01
Date,Fd_MR,1,4,10,1.28,
Date,Fd_MR,1,4,15,2.53,14.94
Date,Fd_MR,1,4,20,4.8,16.8
Date,Fd_MR,1,4,25,7.2,17.97
Date,Fd_MR,1,4,30,7.9,16.02
Date,Fd_MR,1,3,10,3.53,34.64
Date,Fd_MR,1,3,15,6.16,29.21
Date,Fd_MR,1,3,20,8.9,27.53
Date,Fd_MR,1,3,25,12.5,28.56
Date,Fd_MR,1,3,30,15.6,28.7
Date,Fd_MR,1,2,10,,
Date,Fd_MR,1,2,15,,
Date,Fd_MR,1,2,20,,
Date,Fd_MR,1,2,25,,
Date,Fd_MR,1,2,30,,
Date,Fd_MR,1,1,10,,
Date,Fd_MR,1,1,15,,
Date,Fd_MR,1,1,20,,
Date,Fd_MR,1,1,25,,
Date,Fd_MR,1,1,30,,
Date,Fd_MR,1,1,10,1.96,22.79
Date,Fd_MR,1,1,15,3.63,19.45
Date,Fd_MR,1,1,20,6,19.97
Date,Fd_MR,1,1,25,9.7,23
Date,Fd_MR,1,1,30,13.3,24.96
Date,Fd_MR,1,2,10,0.97,
Date,Fd_MR,1,2,15,1.7,11.26
Date,Fd_MR,1,2,20,3.8,14.01
Date,Fd_MR,1,2,25,5.9,15.3
Date,Fd_MR,1,2,30,7.3,15
Date,Fd_MR,1,3,10,1.4,17.68
Date,Fd_MR,1,3,15,3.23,17.87
Date,Fd_MR,1,3,20,5.8,19.44
Date,Fd_MR,1,3,25,8.9,21.42
Date,Fd_MR,1,3,30,11.1,21.33
Date,Fd_MR,1,4,10,1.96,22.79
Date,Fd_MR,1,4,15,3.66,19.56
Date,Fd_MR,1,4,20,6.9,22.37
Date,Fd_MR,1,4,25,9.9,23.4
Date,Fd_MR,1,4,30,13,24.48
Date,Fd_MR,1,5,10,1.17,
Date,Fd_MR,1,5,15,2.89,16.44
Date,Fd_MR,1,5,20,5.8,19.44
Date,Fd_MR,1,5,25,7.7,18.98
Date,Fd_MR,1,5,30,10,19.51
Date,Fd_MR,1,6,10,,
Date,Fd_MR,1,6,15,,
Date,Fd_MR,1,6,20,,
Date,Fd_MR,1,6,25,,
Date,Fd_MR,1,6,30,,
Date,Fd_MR,1,7,10,2.04,23.33
Date,Fd_MR,1,7,15,4.68,23.55
Date,Fd_MR,1,7,20,7.5,23.91
Date,Fd_MR,1,7,25,11.9,27.38
Date,Fd_MR,1,7,30,15.3,28.21
Date,Fd_MR,1,8,10,2.47,26.71
Date,Fd_MR,1,8,15,4.49,22.87
Date,Fd_MR,1,8,20,7.8,24.68
Date,Fd_MR,1,8,25,10.8,25.19
Date,Fd_MR,1,8,30,14.5,26.9
Date,Fd_MR,1,9,10,1.72,20.64
Date,Fd_MR,1,9,15,2.78,15.99
Date,Fd_MR,1,9,20,5.6,18.9
Date,Fd_MR,1,9,25,8.4,20.41
Date,Fd_MR,1,9,30,11.5,21.99
Date,Fd_MR,1,10,10,1.63,19.97
Date,Fd_MR,1,10,15,3.05,17.16
Date,Fd_MR,1,10,20,6,19.97
Date,Fd_MR,1,10,25,8.6,20.79
Date,Fd_MR,1,10,30,11.8,22.49
Date,Fd_MR,1,10,10,1.61,19.72
Date,Fd_MR,1,10,15,4.27,22.02
Date,Fd_MR,1,10,20,7.3,23.38
Date,Fd_MR,1,10,25,10.9,25.42
Date,Fd_MR,1,10,30,15.2,28.05
Date,Fd_MR,1,9,10,2.67,28.37
Date,Fd_MR,1,9,15,6.04,28.78
Date,Fd_MR,1,9,20,10,30.31
Date,Fd_MR,1,9,25,14.2,31.89
Date,Fd_MR,1,9,30,17.3,31.46
Date,Fd_MR,1,8,10,2.22,24.84
Date,Fd_MR,1,8,15,5.25,25.76
Date,Fd_MR,1,8,20,8.8,27.26
Date,Fd_MR,1,8,25,13.2,29.96
Date,Fd_MR,1,8,30,16.8,30.65
Date,Fd_MR,1,7,10,2.22,24.84
Date,Fd_MR,1,7,15,4.84,24.2
Date,Fd_MR,1,7,20,8.2,25.72
Date,Fd_MR,1,7,25,11.5,26.59
Date,Fd_MR,1,7,30,16.2,29.68
Date,Fd_MR,1,6,10,1.5,18.75
Date,Fd_MR,1,6,15,3.46,18.81
Date,Fd_MR,1,6,20,6.4,21.05
Date,Fd_MR,1,6,25,8.7,21
Date,Fd_MR,1,6,30,11.5,21.99
Date,Fd_MR,1,5,10,0.8,
Date,Fd_MR,1,5,15,2.2,13.54
Date,Fd_MR,1,5,20,4.2,15.16
Date,Fd_MR,1,5,25,,
Date,Fd_MR,1,5,30,,
Date,Fd_MR,1,4,10,2.97,30.63
Date,Fd_MR,1,4,15,6.18,29.26
Date,Fd_MR,1,4,20,10.2,30.84
Date,Fd_MR,1,4,25,13.7,30.93
Date,Fd_MR,1,4,30,17.6,31.97
Date,Fd_MR,1,3,10,1.89,22.21
Date,Fd_MR,1,3,15,5.04,24.96
Date,Fd_MR,1,3,20,8.7,26.98
Date,Fd_MR,1,3,25,12.4,28.38
Date,Fd_MR,1,3,30,15.9,29.19
Date,Fd_MR,1,2,10,2.2,24.61
Date,Fd_MR,1,2,15,4.38,22.45
Date,Fd_MR,1,2,20,8.2,25.72
Date,Fd_MR,1,2,25,12.2,27.97
Date,Fd_MR,1,2,30,15.9,29.19
Date,Fd_MR,1,1,10,0.8,
Date,Fd_MR,1,1,15,1.64,10.97
Date,Fd_MR,1,1,20,4.5,15.96
Date,Fd_MR,1,1,25,4.4,12.17
Date,Fd_MR,1,1,30,,
Date,Fd_MR,1,1,10,2.36,25.96
Date,Fd_MR,1,1,15,4.65,23.47
Date,Fd_MR,1,1,20,7.8,24.68
Date,Fd_MR,1,1,25,11.4,26.41
Date,Fd_MR,1,1,30,14.8,27.4
Date,Fd_MR,1,2,10,0.95,
Date,Fd_MR,1,2,15,3.89,20.48
Date,Fd_MR,1,2,20,7.5,23.91
Date,Fd_MR,1,2,25,11.2,25.99
Date,Fd_MR,1,2,30,15.2,28.05
Date,Fd_MR,1,3,10,4.13,38.98
Date,Fd_MR,1,3,15,8.06,36.27
Date,Fd_MR,1,3,20,10.8,32.36
Date,Fd_MR,1,3,25,14.5,32.48
Date,Fd_MR,1,3,30,19.1,34.39
Date,Fd_MR,1,4,10,,
Date,Fd_MR,1,4,15,,
Date,Fd_MR,1,4,20,,
Date,Fd_MR,1,4,25,,
Date,Fd_MR,1,4,30,,
Date,Fd_MR,1,5,10,1,
Date,Fd_MR,1,5,15,3.37,18.43
Date,Fd_MR,1,5,20,7,22.59
Date,Fd_MR,1,5,25,10.5,24.61
Date,Fd_MR,1,5,30,14.2,26.43
Date,Fd_MR,1,6,10,2.51,27.14
Date,Fd_MR,1,6,15,4.9,24.42
Date,Fd_MR,1,6,20,7.9,24.93
Date,Fd_MR,1,6,25,12.1,27.79
Date,Fd_MR,1,6,30,15.8,29.04
Date,Fd_MR,1,7,10,0.83,
Date,Fd_MR,1,7,15,2.76,15.96
Date,Fd_MR,1,7,20,5.8,19.44
Date,Fd_MR,1,7,25,3.5,10.23
Date,Fd_MR,1,7,30,,
Date,Fd_MR,1,8,10,1.89,22.21
Date,Fd_MR,1,8,15,3.6,19.35
Date,Fd_MR,1,8,20,7.4,23.65
Date,Fd_MR,1,8,25,11.7,26.99
Date,Fd_MR,1,8,30,15.5,28.55
Date,Fd_MR,1,9,10,2.44,26.54
Date,Fd_MR,1,9,15,4.08,21.23
Date,Fd_MR,1,9,20,7.2,23.12
Date,Fd_MR,1,9,25,10.9,25.42
Date,Fd_MR,1,9,30,13.5,25.29
Date,Fd_MR,1,10,10,2.53,27.2
Date,Fd_MR,1,10,15,4.54,23.05
Date,Fd_MR,1,10,20,8.4,26.25
Date,Fd_MR,1,10,25,12.9,29.35
Date,Fd_MR,1,10,30,15.9,29.19
Date,Fd_MR,1,10,10,2.98,30.64
Date,Fd_MR,1,10,15,5.8,27.82
Date,Fd_MR,1,10,20,10,30.31
Date,Fd_MR,1,10,25,13.6,30.73
Date,Fd_MR,1,10,30,17.5,31.79
Date,Fd_MR,1,9,10,1.44,18.18
Date,Fd_MR,1,9,15,3.64,19.51
Date,Fd_MR,1,9,20,6.9,22.37
Date,Fd_MR,1,9,25,10.5,24.61
Date,Fd_MR,1,9,30,14.3,26.59
Date,Fd_MR,1,8,10,2.11,24
Date,Fd_MR,1,8,15,4.42,22.58
Date,Fd_MR,1,8,20,7.8,24.68
Date,Fd_MR,1,8,25,11.5,26.59
Date,Fd_MR,1,8,30,15.4,28.39
Date,Fd_MR,1,7,10,3.22,32.4
Date,Fd_MR,1,7,15,5.5,26.73
Date,Fd_MR,1,7,20,9.6,29.33
Date,Fd_MR,1,7,25,13.7,30.93
Date,Fd_MR,1,7,30,17.8,32.28
Date,Fd_MR,1,6,10,1.04,
Date,Fd_MR,1,6,15,2.87,16.41
Date,Fd_MR,1,6,20,5.5,18.65
Date,Fd_MR,1,6,25,8.1,19.81
Date,Fd_MR,1,6,30,10.7,20.67
Date,Fd_MR,1,5,10,1.61,19.72
Date,Fd_MR,1,5,15,3.99,20.89
Date,Fd_MR,1,5,20,7.1,22.85
Date,Fd_MR,1,5,25,10.8,25.19
Date,Fd_MR,1,5,30,13.8,25.77
Date,Fd_MR,1,4,10,2.9,30.09
Date,Fd_MR,1,4,15,6.62,30.93
Date,Fd_MR,1,4,20,10.4,31.36
Date,Fd_MR,1,4,25,14,31.5
Date,Fd_MR,1,4,30,17.1,31.16
Date,Fd_MR,1,3,10,2.03,23.35
Date,Fd_MR,1,3,15,4.41,22.53
Date,Fd_MR,1,3,20,7.6,24.17
Date,Fd_MR,1,3,25,10.8,25.19
Date,Fd_MR,1,3,30,14.1,26.27
Date,Fd_MR,1,2,10,,
Date,Fd_MR,1,2,15,,
Date,Fd_MR,1,2,20,,
Date,Fd_MR,1,2,25,,
Date,Fd_MR,1,2,30,,
Date,Fd_MR,1,1,10,2.22,24.84
Date,Fd_MR,1,1,15,4.45,22.67
Date,Fd_MR,1,1,20,7.3,23.38
Date,Fd_MR,1,1,25,11.3,26.2
Date,Fd_MR,1,1,30,14.3,26.59
Date,Fd_MR,1,1,10,3.32,33.2
Date,Fd_MR,1,1,15,4.98,24.74
Date,Fd_MR,1,1,20,7.9,24.93
Date,Fd_MR,1,1,25,11.9,27.38
Date,Fd_MR,1,1,30,15.6,28.7
Date,Fd_MR,1,2,10,4.15,39.17
Date,Fd_MR,1,2,15,6.76,31.48
Date,Fd_MR,1,2,20,10.8,32.36
Date,Fd_MR,1,2,25,14,31.5
Date,Fd_MR,1,2,30,17.9,32.44
Date,Fd_MR,1,3,10,3.18,32.1
Date,Fd_MR,1,3,15,6.29,29.68
Date,Fd_MR,1,3,20,9.1,28.01
Date,Fd_MR,1,3,25,12.7,28.97
Date,Fd_MR,1,3,30,16.5,30.16
Date,Fd_MR,1,4,10,2.45,26.64
Date,Fd_MR,1,4,15,4.7,23.65
Date,Fd_MR,1,4,20,7.6,24.17
Date,Fd_MR,1,4,25,11,25.61
Date,Fd_MR,1,4,30,13.9,25.93
Date,Fd_MR,1,5,10,2.39,26.14
Date,Fd_MR,1,5,15,5.85,28.06
Date,Fd_MR,1,5,20,9.2,28.28
Date,Fd_MR,1,5,25,12.2,27.97
Date,Fd_MR,1,5,30,16.2,29.68
Date,Fd_MR,1,6,10,1.95,22.67
Date,Fd_MR,1,6,15,3.79,20.13
Date,Fd_MR,1,6,20,6.5,21.28
Date,Fd_MR,1,6,25,9.7,23
Date,Fd_MR,1,6,30,12.5,23.63
Date,Fd_MR,1,7,10,1.06,
Date,Fd_MR,1,7,15,2.01,12.69
Date,Fd_MR,1,7,20,3,11.77
Date,Fd_MR,1,7,25,,
Date,Fd_MR,1,7,30,,
Date,Fd_MR,1,8,10,2.76,28.98
Date,Fd_MR,1,8,15,5.66,27.33
Date,Fd_MR,1,8,20,9.2,28.28
Date,Fd_MR,1,8,25,13,29.55
Date,Fd_MR,1,8,30,16.3,29.86
Date,Fd_MR,1,9,10,2.07,23.55
Date,Fd_MR,1,9,15,4.84,24.2
Date,Fd_MR,1,9,20,8,25.19
Date,Fd_MR,1,9,25,11.5,26.59
Date,Fd_MR,1,9,30,14.9,27.56
Date,Fd_MR,1,10,10,2.4,26.25
Date,Fd_MR,1,10,15,5.71,27.48
Date,Fd_MR,1,10,20,9.3,28.55
Date,Fd_MR,1,10,25,12.8,29.15
Date,Fd_MR,1,10,30,16.1,29.53
Date,Fd_MR,1,10,10,3.13,31.69
Date,Fd_MR,1,10,15,5.94,28.4
Date,Fd_MR,1,10,20,8.4,26.25
Date,Fd_MR,1,10,25,11.1,25.8
Date,Fd_MR,1,10,30,13.1,24.61
Date,Fd_MR,1,9,10,2.78,29.19
Date,Fd_MR,1,9,15,5.88,28.16
Date,Fd_MR,1,9,20,9.8,29.82
Date,Fd_MR,1,9,25,13.4,30.33
Date,Fd_MR,1,9,30,17.1,31.16
Date,Fd_MR,1,8,10,3.55,34.83
Date,Fd_MR,1,8,15,6.91,32.01
Date,Fd_MR,1,8,20,10,30.31
Date,Fd_MR,1,8,25,14.3,32.09
Date,Fd_MR,1,8,30,17.8,32.28
Date,Fd_MR,1,7,10,2.43,26.43
Date,Fd_MR,1,7,15,5.42,26.42
Date,Fd_MR,1,7,20,8.9,27.53
Date,Fd_MR,1,7,25,12.3,28.16
Date,Fd_MR,1,7,30,15.8,29.04
Date,Fd_MR,1,6,10,2.74,28.77
Date,Fd_MR,1,6,15,5.58,27.03
Date,Fd_MR,1,6,20,9.4,28.79
Date,Fd_MR,1,6,25,13.4,30.33
Date,Fd_MR,1,6,30,16.8,30.65
Date,Fd_MR,1,5,10,2.83,29.54
Date,Fd_MR,1,5,15,5.83,27.97
Date,Fd_MR,1,5,20,9.1,28.01
Date,Fd_MR,1,5,25,13.3,30.13
Date,Fd_MR,1,5,30,17.1,31.16
Date,Fd_MR,1,4,10,3.68,35.77
Date,Fd_MR,1,4,15,6.98,32.28
Date,Fd_MR,1,4,20,10.7,32.1
Date,Fd_MR,1,4,25,14.2,31.89
Date,Fd_MR,1,4,30,18.1,32.77
Date,Fd_MR,1,3,10,,
Date,Fd_MR,1,3,15,,
Date,Fd_MR,1,3,20,,
Date,Fd_MR,1,3,25,,
Date,Fd_MR,1,3,30,,
Date,Fd_MR,1,2,10,3.58,35.02
Date,Fd_MR,1,2,15,6.6,30.83
Date,Fd_MR,1,2,20,10.8,32.36
Date,Fd_MR,1,2,25,15.7,34.83
Date,Fd_MR,1,2,30,19,34.21
Date,Fd_MR,1,1,10,1.88,22.09
Date,Fd_MR,1,1,15,3.71,19.77
Date,Fd_MR,1,1,20,6.5,21.28
Date,Fd_MR,1,1,25,8.9,21.42
Date,Fd_MR,1,1,30,10.1,19.69
Date,Fd_CSTL,1,1,10,,
Date,Fd_CSTL,1,1,15,,
Date,Fd_CSTL,1,1,20,,
Date,Fd_CSTL,1,1,25,,
Date,Fd_CSTL,1,1,30,,
Date,Fd_CSTL,1,2,10,,
Date,Fd_CSTL,1,2,15,,
Date,Fd_CSTL,1,2,20,,
Date,Fd_CSTL,1,2,25,,
Date,Fd_CSTL,1,2,30,,
Date,Fd_CSTL,1,3,10,,
Date,Fd_CSTL,1,3,15,,
Date,Fd_CSTL,1,3,20,,
Date,Fd_CSTL,1,3,25,,
Date,Fd_CSTL,1,3,30,,
Date,Fd_CSTL,1,4,10,,
Date,Fd_CSTL,1,4,15,,
Date,Fd_CSTL,1,4,20,,
Date,Fd_CSTL,1,4,25,,
Date,Fd_CSTL,1,4,30,,
Date,Fd_CSTL,1,5,10,,
Date,Fd_CSTL,1,5,15,,
Date,Fd_CSTL,1,5,20,,
Date,Fd_CSTL,1,5,25,,
Date,Fd_CSTL,1,5,30,,
Date,Fd_CSTL,1,6,10,,
Date,Fd_CSTL,1,6,15,,
Date,Fd_CSTL,1,6,20,,
Date,Fd_CSTL,1,6,25,,
Date,Fd_CSTL,1,6,30,,
Date,Fd_CSTL,1,7,10,,
Date,Fd_CSTL,1,7,15,,
Date,Fd_CSTL,1,7,20,,
Date,Fd_CSTL,1,7,25,,
Date,Fd_CSTL,1,7,30,,
Date,Fd_CSTL,1,8,10,,
Date,Fd_CSTL,1,8,15,,
Date,Fd_CSTL,1,8,20,,
Date,Fd_CSTL,1,8,25,,
Date,Fd_CSTL,1,8,30,,
Date,Fd_CSTL,1,9,10,,
Date,Fd_CSTL,1,9,15,,
Date,Fd_CSTL,1,9,20,,
Date,Fd_CSTL,1,9,25,,
Date,Fd_CSTL,1,9,30,,
Date,Fd_CSTL,1,10,10,,
Date,Fd_CSTL,1,10,15,,
Date,Fd_CSTL,1,10,20,,
Date,Fd_CSTL,1,10,25,,
Date,Fd_CSTL,1,10,30,,
Date,Fd_CSTL,1,10,10,,
Date,Fd_CSTL,1,10,15,,
Date,Fd_CSTL,1,10,20,,
Date,Fd_CSTL,1,10,25,,
Date,Fd_CSTL,1,10,30,,
Date,Fd_CSTL,1,9,10,,
Date,Fd_CSTL,1,9,15,,
Date,Fd_CSTL,1,9,20,,
Date,Fd_CSTL,1,9,25,,
Date,Fd_CSTL,1,9,30,,
Date,Fd_CSTL,1,8,10,,
Date,Fd_CSTL,1,8,15,,
Date,Fd_CSTL,1,8,20,,
Date,Fd_CSTL,1,8,25,,
Date,Fd_CSTL,1,8,30,,
Date,Fd_CSTL,1,7,10,,
Date,Fd_CSTL,1,7,15,,
Date,Fd_CSTL,1,7,20,,
Date,Fd_CSTL,1,7,25,,
Date,Fd_CSTL,1,7,30,,
Date,Fd_CSTL,1,6,10,,
Date,Fd_CSTL,1,6,15,,
Date,Fd_CSTL,1,6,20,,
Date,Fd_CSTL,1,6,25,,
Date,Fd_CSTL,1,6,30,,
Date,Fd_CSTL,1,5,10,,
Date,Fd_CSTL,1,5,15,,
Date,Fd_CSTL,1,5,20,,
Date,Fd_CSTL,1,5,25,,
Date,Fd_CSTL,1,5,30,,
Date,Fd_CSTL,1,4,10,,
Date,Fd_CSTL,1,4,15,,
Date,Fd_CSTL,1,4,20,,
Date,Fd_CSTL,1,4,25,,
Date,Fd_CSTL,1,4,30,,
Date,Fd_CSTL,1,3,10,,
Date,Fd_CSTL,1,3,15,,
Date,Fd_CSTL,1,3,20,,
Date,Fd_CSTL,1,3,25,,
Date,Fd_CSTL,1,3,30,,
Date,Fd_CSTL,1,2,10,,
Date,Fd_CSTL,1,2,15,,
Date,Fd_CSTL,1,2,20,,
Date,Fd_CSTL,1,2,25,,
Date,Fd_CSTL,1,2,30,,
Date,Fd_CSTL,1,1,10,,
Date,Fd_CSTL,1,1,15,,
Date,Fd_CSTL,1,1,20,,
Date,Fd_CSTL,1,1,25,,
Date,Fd_CSTL,1,1,30,,
Date,Fd_CSTL,1,1,10,,
Date,Fd_CSTL,1,1,15,,
Date,Fd_CSTL,1,1,20,,
Date,Fd_CSTL,1,1,25,,
Date,Fd_CSTL,1,1,30,,
Date,Fd_CSTL,1,2,10,,
Date,Fd_CSTL,1,2,15,,
Date,Fd_CSTL,1,2,20,,
Date,Fd_CSTL,1,2,25,,
Date,Fd_CSTL,1,2,30,,
Date,Fd_CSTL,1,3,10,,
Date,Fd_CSTL,1,3,15,,
Date,Fd_CSTL,1,3,20,,
Date,Fd_CSTL,1,3,25,,
Date,Fd_CSTL,1,3,30,,
Date,Fd_CSTL,1,4,10,,
Date,Fd_CSTL,1,4,15,,
Date,Fd_CSTL,1,4,20,,
Date,Fd_CSTL,1,4,25,,
Date,Fd_CSTL,1,4,30,,
Date,Fd_CSTL,1,5,10,,
Date,Fd_CSTL,1,5,15,,
Date,Fd_CSTL,1,5,20,,
Date,Fd_CSTL,1,5,25,,
Date,Fd_CSTL,1,5,30,,
Date,Fd_CSTL,1,6,10,,
Date,Fd_CSTL,1,6,15,,
Date,Fd_CSTL,1,6,20,,
Date,Fd_CSTL,1,6,25,,
Date,Fd_CSTL,1,6,30,,
Date,Fd_CSTL,1,7,10,,
Date,Fd_CSTL,1,7,15,,
Date,Fd_CSTL,1,7,20,,
Date,Fd_CSTL,1,7,25,,
Date,Fd_CSTL,1,7,30,,
Date,Fd_CSTL,1,8,10,,
Date,Fd_CSTL,1,8,15,,
Date,Fd_CSTL,1,8,20,,
Date,Fd_CSTL,1,8,25,,
Date,Fd_CSTL,1,8,30,,
Date,Fd_CSTL,1,9,10,,
Date,Fd_CSTL,1,9,15,,
Date,Fd_CSTL,1,9,20,,
Date,Fd_CSTL,1,9,25,,
Date,Fd_CSTL,1,9,30,,
Date,Fd_CSTL,1,10,10,,
Date,Fd_CSTL,1,10,15,,
Date,Fd_CSTL,1,10,20,,
Date,Fd_CSTL,1,10,25,,
Date,Fd_CSTL,1,10,30,,
Date,Fd_CSTL,1,10,10,,
Date,Fd_CSTL,1,10,15,,
Date,Fd_CSTL,1,10,20,,
Date,Fd_CSTL,1,10,25,,
Date,Fd_CSTL,1,10,30,,
Date,Fd_CSTL,1,9,10,,
Date,Fd_CSTL,1,9,15,,
Date,Fd_CSTL,1,9,20,,
Date,Fd_CSTL,1,9,25,,
Date,Fd_CSTL,1,9,30,,
Date,Fd_CSTL,1,8,10,,
Date,Fd_CSTL,1,8,15,,
Date,Fd_CSTL,1,8,20,,
Date,Fd_CSTL,1,8,25,,
Date,Fd_CSTL,1,8,30,,
Date,Fd_CSTL,1,7,10,,
Date,Fd_CSTL,1,7,15,,
Date,Fd_CSTL,1,7,20,,
Date,Fd_CSTL,1,7,25,,
Date,Fd_CSTL,1,7,30,,
Date,Fd_CSTL,1,6,10,,
Date,Fd_CSTL,1,6,15,,
Date,Fd_CSTL,1,6,20,,
Date,Fd_CSTL,1,6,25,,
Date,Fd_CSTL,1,6,30,,
Date,Fd_CSTL,1,5,10,,
Date,Fd_CSTL,1,5,15,,
Date,Fd_CSTL,1,5,20,,
Date,Fd_CSTL,1,5,25,,
Date,Fd_CSTL,1,5,30,,
Date,Fd_CSTL,1,4,10,1.23,
Date,Fd_CSTL,1,4,15,1.75,11.48
Date,Fd_CSTL,1,4,20,,
Date,Fd_CSTL,1,4,25,,
Date,Fd_CSTL,1,4,30,,
Date,Fd_CSTL,1,3,10,,
Date,Fd_CSTL,1,3,15,,
Date,Fd_CSTL,1,3,20,,
Date,Fd_CSTL,1,3,25,,
Date,Fd_CSTL,1,3,30,,
Date,Fd_CSTL,1,2,10,,
Date,Fd_CSTL,1,2,15,,
Date,Fd_CSTL,1,2,20,,
Date,Fd_CSTL,1,2,25,,
Date,Fd_CSTL,1,2,30,,
Date,Fd_CSTL,1,1,10,,
Date,Fd_CSTL,1,1,15,,
Date,Fd_CSTL,1,1,20,,
Date,Fd_CSTL,1,1,25,,
Date,Fd_CSTL,1,1,30,,
Date,Fd_CSTL,1,1,10,,
Date,Fd_CSTL,1,1,15,,
Date,Fd_CSTL,1,1,20,,
Date,Fd_CSTL,1,1,25,,
Date,Fd_CSTL,1,1,30,,
Date,Fd_CSTL,1,2,10,,
Date,Fd_CSTL,1,2,15,,
Date,Fd_CSTL,1,2,20,,
Date,Fd_CSTL,1,2,25,,
Date,Fd_CSTL,1,2,30,,
Date,Fd_CSTL,1,3,10,,
Date,Fd_CSTL,1,3,15,,
