Trial_ID,Trial_Name,SppComposition_Label,PlantingYear,Project_Name,EP,Trial_Type,Latitude,Longitude,Elevation,Slope,Aspect,BGCv12,BGC,SS_NoSpace,SMR,SNR,SiteSoilFactor1,SiteSoilFactor2,SiteSoilFactor3,SitePrep,PlantingDate,PlantingSeason,Comments_Site,SppVar,Seedlots,Seed_Class,StockType,Num_Planted,Planting_Comments,Assessor_Qual,Qual_Date,Qualitative_Vigour,Vigour_Variability,Best_Height_Offsite,Survival_est,Damage_Comments,SiteIndex,SiteIndex_Method,Local_Spp1,Best_Height_Local1,Local_Spp2,Best_Height_Local2,Local_Spp3,Best_Height_Local3
1463754,"",S-Pli75Sx19Fdi6-1-0.2-12/H-1200(13),2013,RESULTS,"",Operational,53.82889323,-124.6852819,,,,SBSdk,SBSdk,SBSdk/05,"",,,,,,2013-05-25,5,"",FDI,48679,B,CTAIN,1940,,,,,,,,,12,,,,,,,
1431772,"",S-Pli61Sx24Fdi15-1-0.2-16/H-1136(13),2013,RESULTS,"",Operational,53.94964918,-124.6459517,,,,SBSdk,SBSdk,SBSdk/05,"",,,,,,2013-05-22,5,"",FDI,48679,B,CTAIN,41175,,,,,,,,,16,,,,,,,
121243,"",S-Pli100-3-0.3-21/E-30(11),2013,RESULTS,"",Operational,52.29613753,-122.7089401,,,,IDFdk3,IDFdk3,IDFdk3/01,"",,,,,,2013-05-09,5,"",PY,44206,B,CTAIN,2705,,,,,,,,,21,,,,,,,
1463780,"",S-Fdi100-1-0.2-13/H-1200(13),2013,RESULTS,"",Operational,53.83168141,-124.7591232,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-05-27,5,"",FDI,48679,B,CTAIN,810,,,,,,,,,13,,,,,,,
1542492,"",S-Pli81Sx19-1-0.2-13/H-1200(13),2013,RESULTS,"",Operational,53.78474101,-124.813149,,,,SBSdk,SBSdk,SBSdk/05,"",,,,,,2013-05-05,5,"",FDI,48679,B,CTAIN,810,,,,,,,,,13,,,,,,,
1463779,"",S-Pli100-1-0.2-15/H-1100(13),2013,RESULTS,"",Operational,53.84781557,-124.6663784,,,,SBSdk,SBSdk,SBSdk/05,"",,,,,,2013-05-22,5,"",FDI,48679,B,CTAIN,810,,,,,,,,,15,,,,,,,
1472231,"",S-Sx63Pli31Fdi6-3-0.4-16/E-1083(15),2013,RESULTS,"",Operational,54.09700061,-125.2842698,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-05-05,5,"",FDI,53615,B,CTAIN,5200,,,,,,,,,16,,,,,,,
1472231,"",S-Sx63Pli31Fdi6-3-0.4-16/E-1083(15),2013,RESULTS,"",Operational,54.09700061,-125.2842698,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-05-05,5,"",LW,63291,A,CTAIN,2100,,,,,,,,,16,,,,,,,
1431390,"",S-Pli100-1-0.2-19/H-1200(13),2013,RESULTS,"",Operational,53.95583822,-124.7393514,,,,SBSdk,SBSdk,SBSdk/05,"",,,,,,2013-05-22,5,"",FDI,48679,B,CTAIN,13230,,,,,,,,,19,,,,,,,
1412597,"",S-Pli72Sx25Fdi2Lw1-3-0.5-18/E-1169(15),2013,RESULTS,"",Operational,53.86179266,-125.3018994,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-06-15,6,"",FDI,53615,B,CTAIN,9000,,,,,,,,,18,,,,,,,
1412597,"",S-Pli72Sx25Fdi2Lw1-3-0.5-18/E-1169(15),2013,RESULTS,"",Operational,53.86179266,-125.3018994,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-06-15,6,"",LW,63291,A,CTAIN,3880,,,,,,,,,18,,,,,,,
1472232,"",S-Sx64Pli29Fdi4Lw3-3-0.4-16/E-1089(15),2013,RESULTS,"",Operational,54.09431467,-125.2855795,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-05-05,5,"",FDI,53615,B,CTAIN,2200,,,,,,,,,16,,,,,,,
1472232,"",S-Sx64Pli29Fdi4Lw3-3-0.4-16/E-1089(15),2013,RESULTS,"",Operational,54.09431467,-125.2855795,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-05-05,5,"",LW,63291,A,CTAIN,1680,,,,,,,,,16,,,,,,,
1472230,"",S-Sx76Pli21Lw3-2-0.4-16/E-1187(15),2013,RESULTS,"",Operational,54.09959154,-125.2857932,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-05-05,5,"",FDI,53615,B,CTAIN,4400,,,,,,,,,16,,,,,,,
1472230,"",S-Sx76Pli21Lw3-2-0.4-16/E-1187(15),2013,RESULTS,"",Operational,54.09959154,-125.2857932,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-05-05,5,"",LW,63291,A,CTAIN,2100,,,,,,,,,16,,,,,,,
1412570,"",S-Sx50Pl50-3-0.5-18/E-1192(19),2013,RESULTS,"",Operational,53.79263495,-125.4579453,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-06-15,6,"",FDI,53615,B,CTAIN,4000,,,,,,,,,18,,,,,,,
1412570,"",S-Sx50Pl50-3-0.5-18/E-1192(19),2013,RESULTS,"",Operational,53.79263495,-125.4579453,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-06-15,6,"",LW,63291,A,CTAIN,2310,,,,,,,,,18,,,,,,,
1412572,"",S-Sx60Pli32Fdi5Lw3-3-0.6-15/E-1200(15),2013,RESULTS,"",Operational,53.7953206,-125.3718112,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-06-11,6,"",LW,63291,A,CTAIN,6425,,,,,,,,,15,,,,,,,
1412572,"",S-Sx60Pli32Fdi5Lw3-3-0.6-15/E-1200(15),2013,RESULTS,"",Operational,53.7953206,-125.3718112,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-06-11,6,"",FDI,47713,B,CTAIN,12010,,,,,,,,,15,,,,,,,
1412592,"",S-Pli51Sx46Lw2Fdi1-3-0.5-19/E-1200(15),2013,RESULTS,"",Operational,53.88193381,-125.2852193,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-06-24,6,"",LW,63291,A,CTAIN,1890,,,,,,,,,19,,,,,,,
1412592,"",S-Pli51Sx46Lw2Fdi1-3-0.5-19/E-1200(15),2013,RESULTS,"",Operational,53.88193381,-125.2852193,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-06-24,6,"",FDI,47713,B,CTAIN,2700,,,,,,,,,19,,,,,,,
1412594,"",S-Pli82Sx16Lw1Fdi1-3-0.5-19/E-1189(15),2013,RESULTS,"",Operational,53.8491161,-125.3416873,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-06-14,6,"",LW,63291,A,CTAIN,4040,,,,,,,,,19,,,,,,,
1412594,"",S-Pli82Sx16Lw1Fdi1-3-0.5-19/E-1189(15),2013,RESULTS,"",Operational,53.8491161,-125.3416873,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-06-14,6,"",FDI,47713,B,CTAIN,4145,,,,,,,,,19,,,,,,,
1412596,"",S-Pli69Sx29Fdi1Lw1-3-0.4-18/E-1199(15),2013,RESULTS,"",Operational,53.85059024,-125.3231214,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-06-25,6,"",LW,63291,A,CTAIN,16520,,,,,,,,,18,,,,,,,
1412596,"",S-Pli69Sx29Fdi1Lw1-3-0.4-18/E-1199(15),2013,RESULTS,"",Operational,53.85059024,-125.3231214,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-06-25,6,"",FDI,47713,B,CTAIN,23405,,,,,,,,,18,,,,,,,
1412598,"",S-Pli50Sx45Fdi4Lw1-3-0.5-19/E-1200(15),2013,RESULTS,"",Operational,53.85865713,-125.3241442,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-06-14,6,"",LW,63291,A,CTAIN,2490,,,,,,,,,19,,,,,,,
1412598,"",S-Pli50Sx45Fdi4Lw1-3-0.5-19/E-1200(15),2013,RESULTS,"",Operational,53.85865713,-125.3241442,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-06-14,6,"",FDI,47713,B,CTAIN,4960,,,,,,,,,19,,,,,,,
1476190,"",S-Pli86Sx11Fdi2Lw1-9-3.2-19/E-1200(15),2013,RESULTS,"",Operational,53.83434279,-125.2897023,,,,SBSdk,SBSdk,SBSdk/03,"",,,,,,2013-06-25,6,"",LW,63291,A,CTAIN,5110,,,,,,,,,19,,,,,,,
1476190,"",S-Pli86Sx11Fdi2Lw1-9-3.2-19/E-1200(15),2013,RESULTS,"",Operational,53.83434279,-125.2897023,,,,SBSdk,SBSdk,SBSdk/03,"",,,,,,2013-06-25,6,"",FDI,47713,B,CTAIN,6000,,,,,,,,,19,,,,,,,
1412593,"",S-Sx62Pli15Fdi15Lw8-4-0.5-18/E-1154(15),2013,RESULTS,"",Operational,53.8603361,-125.3720577,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-06-15,6,"",LW,63291,A,CTAIN,3805,,,,,,,,,18,,,,,,,
1412593,"",S-Sx62Pli15Fdi15Lw8-4-0.5-18/E-1154(15),2013,RESULTS,"",Operational,53.8603361,-125.3720577,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-06-15,6,"",FDI,47713,B,CTAIN,7515,,,,,,,,,18,,,,,,,
1612996,"",S-Pli71Sx28Fdi1-1-0.1-15/H-1184(14),2013,RESULTS,"",Operational,54.13166797,-124.7582737,,,,SBSmc2,SBSmc2,SBSdw3/01,"",,,,,,2013-06-16,6,"",FDI,48679,B,CTAIN,18225,,,,,,,,,15,,,,,,,
1423472,"",S-Pli44Fdi32Sx22Bl2-1-0.2-20/E-1167(14),2014,RESULTS,"",Operational,52.35660823,-121.6703838,,,,SBSdw1,SBSdw1,SBSdw1/01,"",,,,,,2014-05-17,5,"",LW,63291,A,CTAIN,870,,,,,,,,,20,,,,,,,
1228670,"",S-Pli81Sx15Fdi4-1-0.2-22/E-1175(14),2014,RESULTS,"",Operational,52.09441822,-121.3058913,,,,SBSdw1,SBSdw1,SBSdw1/01,"",,,,,,2014-05-29,5,"",LW,53001,B,CTAIN,4950,,,,,,,,,22,,,,,,,
1416675,"",S-Pli84Sx13Fdi3-4-0.5-20/E-1166(16),2014,RESULTS,"",Operational,53.80232501,-125.3854465,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2014-05-12,5,"",FDI,47713,B,CTAIN,7410,,,,,,,,,20,,,,,,,
1416675,"",S-Pli84Sx13Fdi3-4-0.5-20/E-1166(16),2014,RESULTS,"",Operational,53.80232501,-125.3854465,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2014-05-12,5,"",LW,63291,A,CTAIN,7495,,,,,,,,,20,,,,,,,
1416676,"",S-Pli76Sx23Fdi1-3-0.4-20/E-1200(16),2014,RESULTS,"",Operational,53.8034109,-125.3747174,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2014-05-13,5,"",FDI,47713,B,CTAIN,5780,,,,,,,,,20,,,,,,,
1416676,"",S-Pli76Sx23Fdi1-3-0.4-20/E-1200(16),2014,RESULTS,"",Operational,53.8034109,-125.3747174,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2014-05-13,5,"",LW,63291,A,CTAIN,5220,,,,,,,,,20,,,,,,,
1416673,"",S-Pli81Sx17Fdi2-3-0.4-20/E-1200(16),2014,RESULTS,"",Operational,53.80986745,-125.3891785,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2014-06-18,6,"",FDI,47713,B,CTAIN,6850,,,,,,,,,20,,,,,,,
1416671,"",S-Pli78Sx17Fdi5-4-0.6-20/E-1183(16),2014,RESULTS,"",Operational,53.81994591,-125.3904741,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2014-05-12,5,"",FDI,47713,B,CTAIN,10510,,,,,,,,,20,,,,,,,
1451293,"",S-Pli88Bl6Sx6-1-0.2-22/E-1200(14),2014,RESULTS,"",Operational,52.3155392,-121.5742878,,,,SBSdw1,SBSdw1,SBSdw1/01,"",,,,,,2014-05-15,5,"",LW,63291,A,CTAIN,810,,,,,,,,,22,,,,,,,
1412599,"",S-Pli84Sx15Fdi1-3-0.6-20/E-1181(16),2014,RESULTS,"",Operational,53.84709356,-125.3637701,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2014-06-23,6,"",FDI,47713,B,CTAIN,7250,,,,,,,,,20,,,,,,,
1412599,"",S-Pli84Sx15Fdi1-3-0.6-20/E-1181(16),2014,RESULTS,"",Operational,53.84709356,-125.3637701,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2014-06-23,6,"",LW,63291,A,CTAIN,5270,,,,,,,,,20,,,,,,,
1563256,"",S-Fdi38Pli35Sx27-4-0.5-18/H-1135(16),2014,RESULTS,"",Operational,52.71222954,-122.6704883,,,,SBSdw2,SBSdw2,SBSdw2/01,"",,,,,,2014-06-07,6,"",LW,63275,A,COPPR,2520,,,,,,,,,18,,,,,,,
1416670,"",S-Pli66Sx33Fdi1-3-0.5-20/E-1200(16),2014,RESULTS,"",Operational,53.82672752,-125.3883593,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2014-06-19,6,"",FDI,47713,B,CTAIN,13450,,,,,,,,,20,,,,,,,
1416674,"",S-Pli86Sx12Fdi2-3-0.5-20/E-1184(16),2014,RESULTS,"",Operational,53.80638872,-125.3845306,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2014-05-13,5,"",FDI,47713,B,CTAIN,9070,,,,,,,,,20,,,,,,,
1416674,"",S-Pli86Sx12Fdi2-3-0.5-20/E-1184(16),2014,RESULTS,"",Operational,53.80638872,-125.3845306,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2014-05-13,5,"",LW,63291,A,CTAIN,8290,,,,,,,,,20,,,,,,,
1228671,"",S-Pli59Fdi35Sx6-1-0.2-20/E-1133(15),2014,RESULTS,"",Operational,52.10620453,-121.330182,,,,SBSdw2,SBSdw2,SBSdw1/01,"",,,,,,2014-05-27,5,"",LW,53001,B,CTAIN,2880,,,,,,,,,20,,,,,,,
1452675,"",S-Pli56Fdi22Sx22-1-0.2-22/E-1133(14),2014,RESULTS,"",Operational,52.36294869,-121.5853644,,,,SBSdw1,SBSdw1,SBSdw1/01,"",,,,,,2014-05-22,5,"",LW,63291,A,CTAIN,1170,,,,,,,,,22,,,,,,,
1068061,"",S-Pli66Sx34-14-3.6-19/E-1180(19),2014,RESULTS,"",Operational,53.78955058,-125.3012608,,,,SBSmc2,SBSmc2,SBSdk/01,"",,,,,,2014-07-08,7,"",FDI,53615,B,CTAIN,6615,,,,,,,,,19,,,,,,,
1068061,"",S-Pli66Sx34-14-3.6-19/E-1180(19),2014,RESULTS,"",Operational,53.78955058,-125.3012608,,,,SBSmc2,SBSmc2,SBSdk/01,"",,,,,,2014-07-08,7,"",LW,63291,A,CTAIN,1575,,,,,,,,,19,,,,,,,
1402712,"",S-Pli55Sx45-2-0.2-18/E-1010(16),2014,RESULTS,"",Operational,54.36519214,-126.318048,,,,SBSmc2,SBSmc2,SBSmc2/01,"",,,,,,2014-06-25,6,"",LW,63291,A,CTAIN,4410,,,,,,,,,18,,,,,,,
1402712,"",S-Pli55Sx45-2-0.2-18/E-1010(16),2014,RESULTS,"",Operational,54.36519214,-126.318048,,,,SBSmc2,SBSmc2,SBSmc2/01,"",,,,,,2014-06-25,6,"",PW,63070,A,CTAIN,945,,,,,,,,,18,,,,,,,
1402712,"",S-Pli55Sx45-2-0.2-18/E-1010(16),2014,RESULTS,"",Operational,54.36519214,-126.318048,,,,SBSmc2,SBSmc2,SBSmc2/01,"",,,,,,2014-06-25,6,"",FDI,53615,B,CTAIN,13230,,,,,,,,,18,,,,,,,
118725,"",S-Pli80Sx20-13-3.6-26/I-1086(16),2014,RESULTS,"",Operational,53.86848088,-125.6941226,,,,SBSdk,SBSdk,SBSdk/03,"",,,,,,2014-07-02,7,"",FDI,53615,B,CTAIN,3150,,,,,,,,,26,,,,,,,
44150,"",S-Sx55Pli45-10-1.0-20/E-1133(17),2014,RESULTS,"",Operational,54.44011557,-126.0814962,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2014-06-19,6,"",FDI,53615,B,CTAIN,11340,,,,,,,,,20,,,,,,,
1540610,"",S-Sx54Bl42Pli4-1-0.1-20/H-1200(14),2014,RESULTS,"",Operational,54.99916966,-127.2198983,,,,ICHmc1,ICHmc1,ICHmc1/03,"",,,,,,2014-06-02,6,"",FDI,48678,B,CTAIN,630,,,,,,,,,20,,,,,,,
118581,"",S-Pli60Sx40-8-1.4-20/E-1000(18),2014,RESULTS,"",Operational,53.86059529,-125.389426,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2014-07-10,7,"",FDI,53615,B,CTAIN,1575,,,,,,,,,20,,,,,,,
118581,"",S-Pli60Sx40-8-1.4-20/E-1000(18),2014,RESULTS,"",Operational,53.86059529,-125.389426,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2014-07-10,7,"",LW,63291,A,CTAIN,630,,,,,,,,,20,,,,,,,
1527531,"",S-Sx62Pli27Fdi11-1-0.2-21/E-1188(14),2014,RESULTS,"",Operational,52.60654105,-122.0444756,,,,SBSdw1,SBSdw1,SBSdw1/01,"",,,,,,2014-06-03,6,"",LW,63291,A,CTAIN,1080,,,,,,,,,21,,,,,,,
1595195,"",S-Fdi49Sx46Lw3Bl2-1-0.2-23/E-1200(14),2014,RESULTS,"",Operational,52.41663432,-121.2023831,,,,ICHmk3,ICHmk3,ICHmk3/01,"",,,,,,2014-06-23,6,"",LW,63290,A,CTAIN,885,,,,,,,,,23,,,,,,,
1595195,"",S-Fdi49Sx46Lw3Bl2-1-0.2-23/E-1200(14),2014,RESULTS,"",Operational,52.41663432,-121.2023831,,,,ICHmk3,ICHmk3,ICHmk3/01,"",,,,,,2014-06-23,6,"",PW,61010,A,CTAIN,420,,,,,,,,,23,,,,,,,
1580836,"",S-Fdi40Sx38Pli15Lw7-1-0.2-21/E-1183(14),2014,RESULTS,"",Operational,52.62105985,-122.0271531,,,,SBSdw1,SBSdw1,SBSdw1/01,"",,,,,,2014-05-30,5,"",LW,63291,A,CTAIN,11880,,,,,,,,,21,,,,,,,
1519591,"",S-Pli38Sx34Fdi27Lw1-1-0.2-22/E-1192(14),2014,RESULTS,"",Operational,52.43340627,-121.2343801,,,,ICHmk3,ICHmk3,ICHmk3/01,"",,,,,,2014-06-20,6,"",LW,63290,A,CTAIN,2160,,,,,,,,,22,,,,,,,
1519591,"",S-Pli38Sx34Fdi27Lw1-1-0.2-22/E-1192(14),2014,RESULTS,"",Operational,52.43340627,-121.2343801,,,,ICHmk3,ICHmk3,ICHmk3/01,"",,,,,,2014-06-20,6,"",PW,61010,A,CTAIN,750,,,,,,,,,22,,,,,,,
1580817,"",S-Pli38Fdi31Sx28Lw3-1-0.2-21/E-1193(14),2014,RESULTS,"",Operational,52.60480301,-122.0345807,,,,SBSdw1,SBSdw1,SBSdw1/01,"",,,,,,2014-06-06,6,"",LW,63291,A,CTAIN,4320,,,,,,,,,21,,,,,,,
1527731,"",S-Sx45Fdi43Lw12-1-0.2-22/E-1200(14),2014,RESULTS,"",Operational,52.39495881,-121.3269552,,,,ICHmk3,ICHmk3,ICHmk3/01,"",,,,,,2014-06-19,6,"",LW,63290,A,CTAIN,14915,,,,,,,,,22,,,,,,,
1425932,"",S-Fdi60Pli20Sx15Lw5-1-0.2-22/E-1100(14),2014,RESULTS,"",Operational,52.61040413,-122.0177539,,,,SBSdw1,SBSdw1,SBSdw1/01,"",,,,,,2014-06-10,6,"",LW,63291,A,CTAIN,4320,,,,,,,,,22,,,,,,,
1425933,"",S-Sx63Fdi17Pli11Lw9-1-0.2-22/E-1200(14),2014,RESULTS,"",Operational,52.59683634,-122.0107828,,,,SBSdw1,SBSdw1,SBSdw1/01,"",,,,,,2014-06-12,6,"",LW,63291,A,CTAIN,2160,,,,,,,,,22,,,,,,,
1226773,"",S-Fdi56Sx43Cw1-1-0.2-22/E-1200(14),2014,RESULTS,"",Operational,52.42672201,-121.1925647,,,,ICHmk3,ICHmk3,ICHmk3/01,"",,,,,,2014-06-17,6,"",LW,63290,A,CTAIN,1440,,,,,,,,,22,,,,,,,
1226773,"",S-Fdi56Sx43Cw1-1-0.2-22/E-1200(14),2014,RESULTS,"",Operational,52.42672201,-121.1925647,,,,ICHmk3,ICHmk3,ICHmk3/01,"",,,,,,2014-06-17,6,"",PW,61010,A,CTAIN,555,,,,,,,,,22,,,,,,,
1580835,"",S-Fdi48Pli26Sx17Lw9-1-0.2-21/E-1184(14),2014,RESULTS,"",Operational,52.62656289,-122.047936,,,,SBSdw1,SBSdw1,SBSdw1/01,"",,,,,,2014-05-30,5,"",LW,63291,A,CTAIN,6120,,,,,,,,,21,,,,,,,
1279091,"",S-Fdi68Sx28Lw4-1-0.2-22/E-1174(14),2014,RESULTS,"",Operational,52.54995372,-122.1081932,,,,SBSdw1,SBSdw1,SBSdw1/01,"",,,,,,2014-05-22,5,"",LW,63291,A,CTAIN,2160,,,,,,,,,22,,,,,,,
1425931,"",S-Fdi44Sx37Pli18Lw1-1-0.2-21/E-1188(14),2014,RESULTS,"",Operational,52.60677792,-122.0058714,,,,SBSdw1,SBSdw1,SBSdw1/01,"",,,,,,2014-06-05,6,"",LW,63291,A,CTAIN,3600,,,,,,,,,21,,,,,,,
1481130,"",S-Sx77Pli19Lw2Fdi2-1-0.2-21/E-1180(14),2014,RESULTS,"",Operational,52.58336236,-122.0061435,,,,SBSdw1,SBSdw1,SBSdw1/01,"",,,,,,2014-06-01,6,"",LW,63291,A,CTAIN,720,,,,,,,,,21,,,,,,,
1625336,"",S-Sx100-4-0.6-20/E-1200(15),2013,RESULTS,"",Operational,54.09079373,-122.1142252,,,,SBSwk1,SBSwk1,SBSwk1/01,"",,,,,,2013-06-21,6,"",LW,63193,A,CTAIN,2420,,,,,,,,,20,,,,,,,
1362573,"",S-Pli66Sx34-2-0.4-18/E-1156(13),2014,RESULTS,"",Operational,55.70305538,-123.7944511,,,,SBSmk2,SBSmk2,SBSmk2/03,"",,,,,,2014-06-28,6,"",LW,63274,A,CTAIN,5670,,,,,,,,,18,,,,,,,
1280990,"",S-Sx52Pli48-1-0.3-21/E-1175(10),2014,RESULTS,"",Operational,55.6314773,-123.7215238,,,,SBSmk2,SBSmk2,SBSmk2/04,"",,,,,,2014-06-28,6,"",LW,63274,A,CTAIN,2050,,,,,,,,,21,,,,,,,
1412432,"",S-Pli76Sx21Lw3-1-0.2-21/E-1200(14),2014,RESULTS,"",Operational,55.79016407,-123.9714446,,,,SBSmk2,SBSmk2,SBSmk2/01,"",,,,,,2014-06-21,6,"",LW,63274,A,CTAIN,1260,,,,,,,,,21,,,,,,,
1412434,"",S-Pli53Sx27Lw20-1-0.2-21/E-1180(14),2014,RESULTS,"",Operational,55.78883431,-123.9543334,,,,SBSmk2,SBSmk2,SBSmk2/01,"",,,,,,2014-06-22,6,"",LW,63274,A,CTAIN,12400,,,,,,,,,21,,,,,,,
1540890,"",S-Pli70Sx25Bl5-7-1.8-18/E-1061(19),2014,RESULTS,"",Operational,55.20276282,-122.9891108,,,,SBSwk2,SBSwk2,SBSwk2/03,"",,,,,,2014-06-01,6,"",FDI,63197,A,CTAIN,3780,,,,,,,,,18,,,,,,,
1549470,"",S-Pli41Sx36Lw23-1-0.2-21/E-1200(14),2014,RESULTS,"",Operational,55.6878921,-123.859027,,,,SBSmk2,SBSmk2,SBSmk2/02,"",,,,,,2014-06-28,6,"",LW,63274,A,CTAIN,6690,,,,,,,,,21,,,,,,,
1522014,"",S-Sx43Lw32Pli25-1-0.3-21/E-1200(14),2014,RESULTS,"",Operational,55.77322834,-123.9053993,,,,SBSmk2,SBSmk2,SBSmk2/04,"",,,,,,2014-06-21,6,"",LW,63274,A,CTAIN,9470,,,,,,,,,21,,,,,,,
1525230,"",S-Pli74Sx18Fdi8-1-0.2-20/E-1186(14),2014,RESULTS,"",Operational,52.42507829,-122.0972974,,,,SBSdw2,SBSdw2,SBSdw2/01,"",,,,,,2014-05-21,5,"",LW,63291,A,CTAIN,1095,,,,,,,,,20,,,,,,,
1452690,"",S-Pli42Sx22Fdi16Lw13Bl7-1-0.2-21/E-1200(14),2014,RESULTS,"",Operational,52.38886348,-121.7145152,,,,SBSdw1,SBSdw1,SBSdw1/01,"",,,,,,2014-05-27,5,"",LW,63291,A,CTAIN,16050,,,,,,,,,21,,,,,,,
1651421,"",S-Sx85Ep15-3-0.3-20/E-1000(16),2015,RESULTS,"",Operational,54.05883244,-122.0282338,,,,SBSwk1,SBSwk1,SBSwk1/11,"",,,,,,2015-05-12,5,"",LW,63291,A,CTAIN,630,,,,,,,,,20,,,,,,,
1651373,"",S-Sx66Pli29Bl5-3-0.2-21/E-1050(16),2014,RESULTS,"",Operational,54.48041581,-125.6811327,,,,SBSdk,SBSdk,SBSmc2/05,"",,,,,,2014-06-04,6,"",FDI,48678,B,CTAIN,1545,,,,,,,,,21,,,,,,,
1652723,"",S-Sx60Fdi20Pli20-2-0.2-18/E-1088(14),2013,RESULTS,"",Operational,54.45322294,-126.2523138,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-05-25,5,"",LW,63291,A,CTAIN,2205,,,,,,,,,18,,,,,,,
1652723,"",S-Sx60Fdi20Pli20-2-0.2-18/E-1088(14),2013,RESULTS,"",Operational,54.45322294,-126.2523138,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2013-05-25,5,"",FDI,53615,B,CTAIN,11340,,,,,,,,,18,,,,,,,
1607491,"",S-Pli48Sx42Bl10-3-0.3-19/E-1153(17),2014,RESULTS,"",Operational,54.4584208,-126.0094918,,,,SBSmc2,SBSmc2,SBSmc2/05,"",,,,,,2014-06-17,6,"",FDI,48678,B,CTAIN,1530,,,,,,,,,19,,,,,,,
1644380,"",S-Pli54Sx23Fdi23-4-0.7-22/E-1185(16),2014,RESULTS,"",Operational,53.89534034,-123.2899653,,,,SBSdw3,SBSdw3,SBSdw3/01,"",,,,,,2014-06-03,6,"",LW,63291,A,CTAIN,2040,,,,,,,,,22,,,,,,,
1610675,"",S-Sx44Pli43Bl8Lw5-1-0.2-18/H-1200(14),2014,RESULTS,"",Operational,54.99860296,-122.7893951,,,,SBSwk1,SBSwk1,SBSwk1/01,"",,,,,,2014-06-21,6,"",LW,63291,A,CTAIN,1890,,,,,,,,,18,,,,,,,
1607502,"",S-Pli50Sx50-2-0.3-20/E-1200(15),2014,RESULTS,"",Operational,54.39751609,-125.4410439,,,,SBSmc2,SBSmc2,SBSdk/01,"",,,,,,2014-05-19,5,"",FDI,48678,B,CTAIN,165,,,,,,,,,20,,,,,,,
1538852,"",S-Pli69Sx16Fdi15-5-0.9-22/E-1111(18),2014,RESULTS,"",Operational,54.39553784,-124.5091122,,,,SBSmc2,SBSmc2,SBSdw3/01,"",,,,,,2014-06-21,6,"",FDI,63311,A,CTAIN,2430,,,,,,,,,22,,,,,,,
1464014,"",S-Sx65Pli35-1-0.2-16/H-1254(14),2014,RESULTS,"",Operational,52.04107058,-120.5238771,,,,ESSFwk1,ESSFwk1,ESSFwk1/01,"",,,,,,2014-06-17,6,"",FDI,63058,A,CTAIN,29607,,,,,,,,,16,,,,,,,
1464014,"",S-Sx65Pli35-1-0.2-16/H-1254(14),2014,RESULTS,"",Operational,52.04107058,-120.5238771,,,,ESSFwk1,ESSFwk1,ESSFwk1/01,"",,,,,,2014-06-17,6,"",LW,63291,A,CTAIN,3495,,,,,,,,,16,,,,,,,
